Date,Price
2009-07-01,-5.544000000000096
2009-08-01,110.35000000000002
2009-09-01,166.659
2009-10-01,236.5390000000001
2009-11-01,366.173
2009-12-01,318.63199999999995
2010-01-01,259.2729999999999
2010-02-01,152.413
2010-03-01,189.06399999999996
2010-04-01,258.48800000000006
2010-05-01,276.789
2010-06-01,287.2500000000001
2010-07-01,258.73799999999994
2010-08-01,266.43499999999995
2010-09-01,274.3860000000001
2010-10-01,298.8649999999998
2010-11-01,242.8499999999999
2010-12-01,255.82900000000018
2011-01-01,242.49700000000007
2011-02-01,279.26700000000005
2011-03-01,309.923
2011-04-01,332.202
2011-05-01,307.14599999999996
2011-06-01,296.4399999999998
2011-07-01,379.7840000000001
2011-08-01,543.2
2011-09-01,501.163
2011-10-01,324.4060000000002
2011-11-01,369.11400000000003
2011-12-01,249.41699999999992
2012-01-01,293.5899999999999
2012-02-01,370.1399999999999
2012-03-01,252.69000000000005
2012-04-01,168.30999999999995
2012-05-01,76.46000000000004
2012-06-01,69.40000000000009
2012-07-01,21.539999999999964
2012-08-01,-128.70000000000005
2012-09-01,-27.330000000000155
2012-10-01,80.14999999999986
2012-11-01,-17.3599999999999
2012-12-01,44.791999999999916
2013-01-01,17.798000000000002
2013-02-01,-117.25
2013-03-01,-82.86400000000003
2013-04-01,-161.34300000000007
2013-05-01,-175.01299999999992
2013-06-01,-255.41000000000008
2013-07-01,-308.7739999999999
2013-08-01,-278.568
2013-09-01,-396.21000000000004
2013-10-01,-430.0
2013-11-01,-445.7800000000002
2013-12-01,-463.25
2014-01-01,-427.578
2014-02-01,-327.99
2014-03-01,-257.0060000000001
2014-04-01,-189.40699999999993
2014-05-01,-125.28700000000003
2014-06-01,-64.25
2014-07-01,25.07399999999984
2014-08-01,-56.61199999999985
2014-09-01,-112.04999999999995
2014-10-01,-94.08999999999992
2014-11-01,-100.52999999999997
2014-12-01,-20.892000000000053
2015-01-01,6.480000000000018
2015-02-01,-72.5
2015-03-01,-157.44999999999982
2015-04-01,-99.51999999999998
2015-05-01,-90.1099999999999
2015-06-01,-97.59999999999991
2015-07-01,-182.27999999999997
2015-08-01,-177.20000000000005
2015-09-01,-111.77999999999997
2015-10-01,-63.24000000000001
2015-11-01,-88.88999999999987
2015-12-01,-124.87999999999988
2016-01-01,-152.83999999999992
2016-02-01,-27.579999999999927
2016-03-01,66.50999999999999
2016-04-01,43.32999999999993
2016-05-01,62.319999999999936
2016-06-01,94.90000000000009
2016-07-01,208.35000000000014
2016-08-01,222.24
2016-09-01,201.83999999999992
2016-10-01,107.29999999999995
2016-11-01,151.90999999999985
2016-12-01,81.61999999999989
2017-01-01,94.18999999999983
2017-02-01,34.700000000000045
2017-03-01,-13.720000000000027
2017-04-01,24.62000000000012
2017-05-01,-14.910000000000082
2017-06-01,-16.1400000000001
2017-07-01,-99.82000000000016
2017-08-01,-57.13000000000011
2017-09-01,-12.539999999999964
2017-10-01,12.960000000000036
2017-11-01,43.55000000000018
2017-12-01,107.09000000000015
2018-01-01,139.20000000000005
2018-02-01,96.52999999999997
2018-03-01,93.24000000000001
2018-04-01,67.87999999999988
2018-05-01,57.41000000000008
2018-06-01,21.309999999999945
2018-07-01,0.8700000000001182
2018-08-01,-81.32999999999993
2018-09-01,-115.67999999999984
2018-10-01,-64.11999999999989
2018-11-01,-61.25
2018-12-01,-14.049999999999955
2019-01-01,-39.549999999999955
2019-02-01,-10.660000000000082
2019-03-01,-23.75999999999999
2019-04-01,-48.84999999999991
2019-05-01,-19.75
2019-06-01,77.47000000000003
2019-07-01,175.18000000000006
2019-08-01,298.70000000000005
2019-09-01,312.1899999999998
2019-10-01,279.41999999999985
2019-11-01,250.13999999999987
2019-12-01,228.73000000000002
2020-01-01,268.9200000000001
2020-02-01,277.03
2020-03-01,291.03
2020-04-01,397.26
2020-05-01,432.21000000000004
2020-06-01,373.18000000000006
2020-07-01,433.6199999999999
